protein	comparison	logFC	pvalue	qvalue
B3KS81	ecoli_7-ecoli_1	-9.924770822602747e-18	0.999999997687079	1
B3KS81	ecoli_3-ecoli_2	2.1034431864984335e-18	0.9999999995098026	1
B3KS81	ecoli_7-ecoli_2	-3.441463821973466e-17	0.9999999919798312	1
B3KS81	ecoli_7-ecoli_3	-3.6518081406233095e-17	0.9999999914896337	1
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_2-ecoli_1	0.041808344839073766	0.7156806181251154	1
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_3-ecoli_1	-0.34847579783191984	0.018419526608540005	0.11632839058125828
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_7-ecoli_1	-0.06882909477633702	0.552571501763357	1
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_3-ecoli_2	-0.3902841426709936	0.011401681325736447	0.07540378100530605
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_7-ecoli_2	-0.11063743961541078	0.3507627748694116	1
B5MCN3, P26368, Q96PR1, Q9UDX3	ecoli_7-ecoli_3	0.2796467030555828	0.04242002375769387	0.2784589278831074
B5ME19, Q99613	ecoli_2-ecoli_1	0.045844387567932326	0.3522201001359003	1
B5ME19, Q99613	ecoli_3-ecoli_1	0.003027201194464412	0.9494163323576996	1
B5ME19, Q99613	ecoli_7-ecoli_1	0.023576340895946325	0.6242946181023804	1
B5ME19, Q99613	ecoli_3-ecoli_2	-0.042817186373467916	0.38304735010005464	0.8736697794649835
B5ME19, Q99613	ecoli_7-ecoli_2	-0.022268046671986	0.643340546042386	1
B5ME19, Q99613	ecoli_7-ecoli_3	0.020549139701481912	0.6688039833262318	1
Biognosys_pep-a	ecoli_2-ecoli_1	-1.5456459957189578e-17	0.999999997465384	1
Biognosys_pep-a	ecoli_3-ecoli_1	3.31464008974792e-18	0.9999999994564512	1
Biognosys_pep-a	ecoli_7-ecoli_1	-4.047341252479494e-18	0.9999999993362998	1
Biognosys_pep-a	ecoli_3-ecoli_2	1.8771100046937495e-17	0.9999999969218353	1
Biognosys_pep-a	ecoli_7-ecoli_2	1.1409118704710083e-17	0.9999999981290842	1
Biognosys_pep-a	ecoli_7-ecoli_3	-7.361981342227414e-18	0.999999998792751	1
Biognosys_pep-b	ecoli_2-ecoli_1	-0.002810585870786496	0.9718539781297395	1
Biognosys_pep-b	ecoli_3-ecoli_1	-0.11917044171019957	0.165236872299147	0.5202043026182408
Biognosys_pep-b	ecoli_7-ecoli_1	-0.10524683387537426	0.21346319505368433	1
Biognosys_pep-b	ecoli_3-ecoli_2	-0.11635985583941308	0.17408850015277105	0.4993063256622371
Biognosys_pep-b	ecoli_7-ecoli_2	-0.10243624800458775	0.22460212872473487	0.9742905506442758
Biognosys_pep-b	ecoli_7-ecoli_3	0.01392360783482531	0.8613962543202156	1
Biognosys_pep-c	ecoli_2-ecoli_1	1.0003429577070317e-19	0.9999999998102129	1
Biognosys_pep-c	ecoli_3-ecoli_1	-3.788331647725468e-19	0.99999999928127	1
Biognosys_pep-c	ecoli_7-ecoli_1	-1.3958258643466115e-19	0.9999999997351812	1
Biognosys_pep-c	ecoli_3-ecoli_2	-4.788674605432499e-19	0.999999999091483	1
Biognosys_pep-c	ecoli_7-ecoli_2	-2.396168822053643e-19	0.9999999995453941	1
Biognosys_pep-c	ecoli_7-ecoli_3	2.3925057833788563e-19	0.999999999546089	1
Biognosys_pep-d	ecoli_2-ecoli_1	6.5159011355631905e-16	0.9999999862602641	1
Biognosys_pep-d	ecoli_3-ecoli_1	-1.154125448310441e-14	0.9999997566356746	1
Biognosys_pep-d	ecoli_7-ecoli_1	3.4760925766504733e-16	0.9999999926701475	1
Biognosys_pep-d	ecoli_3-ecoli_2	-1.2192844596660728e-14	0.9999997428959388	1
Biognosys_pep-d	ecoli_7-ecoli_2	-3.039808558912717e-16	0.9999999935901165	1
Biognosys_pep-d	ecoli_7-ecoli_3	1.1888863740769456e-14	0.9999997493058221	1
Biognosys_pep-e	ecoli_2-ecoli_1	3.849591133867716e-15	0.9999998450399121	1
Biognosys_pep-e	ecoli_3-ecoli_1	-9.558253234021777e-16	0.9999999615245435	1
Biognosys_pep-e	ecoli_7-ecoli_1	4.88029923693983e-16	0.999999980355015	1
Biognosys_pep-e	ecoli_3-ecoli_2	-4.805416457269893e-15	0.9999998065644558	1
Biognosys_pep-e	ecoli_7-ecoli_2	-3.3615612101737327e-15	0.9999998646848971	1
Biognosys_pep-e	ecoli_7-ecoli_3	1.4438552470961606e-15	0.9999999418795587	1
Biognosys_pep-f	ecoli_2-ecoli_1	-0.15106238098821276	0.22048852342881634	1
Biognosys_pep-f	ecoli_3-ecoli_1	-0.21507701672648497	0.0971409052890843	0.357325528561324
Biognosys_pep-f	ecoli_7-ecoli_1	-0.08560571971238365	0.47058459153225773	1
Biognosys_pep-f	ecoli_3-ecoli_2	-0.06401463573827221	0.586272562394462	1
Biognosys_pep-f	ecoli_7-ecoli_2	0.06545666127582911	0.5780585350565508	1
Biognosys_pep-f	ecoli_7-ecoli_3	0.12947129701410132	0.2866967734779892	0.8889975917929361
Biognosys_pep-g	ecoli_2-ecoli_1	0.07133681958635604	0.3408486647241	1
Biognosys_pep-g	ecoli_3-ecoli_1	-0.20305884724847778	0.026272385720663285	0.14893220931915824
Biognosys_pep-g	ecoli_7-ecoli_1	-0.08734914301413277	0.25245307987158044	1
Biognosys_pep-g	ecoli_3-ecoli_2	-0.27439566683483385	0.007551215825031772	0.05628859716496229
Biognosys_pep-g	ecoli_7-ecoli_2	-0.1586859626004888	0.06159213638336512	0.5683078102137795
Biognosys_pep-g	ecoli_7-ecoli_3	0.11570970423434501	0.14485377187181825	0.5880708249441211
Biognosys_pep-h	ecoli_2-ecoli_1	-0.1395455030455712	0.14194382195820793	1
Biognosys_pep-h	ecoli_3-ecoli_1	-0.3205765244659681	0.008063092466098364	0.06744545399608559
Biognosys_pep-h	ecoli_7-ecoli_1	-0.08681649594203962	0.33371911801083215	1
Biognosys_pep-h	ecoli_3-ecoli_2	-0.18103102142039693	0.07071146975455264	0.26598436985759516
Biognosys_pep-h	ecoli_7-ecoli_2	0.05272900710353159	0.5469012631462665	1
Biognosys_pep-h	ecoli_7-ecoli_3	0.23376002852392852	0.02978085584152086	0.2274082359327018
Biognosys_pep-i	ecoli_2-ecoli_1	0.028096484467018127	0.6762156041689451	1
Biognosys_pep-i	ecoli_3-ecoli_1	0.013133585732821102	0.8443876763703178	1
Biognosys_pep-i	ecoli_7-ecoli_1	0.11892256207658294	0.10922285487201915	1
Biognosys_pep-i	ecoli_3-ecoli_2	-0.014962898734197025	0.8231295023418541	1
Biognosys_pep-i	ecoli_7-ecoli_2	0.0908260776095648	0.20309356285529184	0.94514403690940485
Biognosys_pep-i	ecoli_7-ecoli_3	0.10578897634376183	0.14636892681563068	0.5894138846656338
Biognosys_pep-k	ecoli_2-ecoli_1	-0.04391904572597542	0.6205347706150355	1
Biognosys_pep-k	ecoli_3-ecoli_1	-0.018518574505386985	0.8332909572924808	1
Biognosys_pep-k	ecoli_7-ecoli_1	0.1552129002045965	0.1120853887100568	1
Biognosys_pep-k	ecoli_3-ecoli_2	0.025400471220588437	0.773159314206249	1
Biognosys_pep-k	ecoli_7-ecoli_2	0.19913194593057193	0.053291343848468856	0.5399224592755592
Biognosys_pep-k	ecoli_7-ecoli_3	0.17373147470998349	0.0818918939911296	0.4231238251095189
Biognosys_pep-l	ecoli_2-ecoli_1	-8.015316389881722e-19	0.9999999996461377	1
Biognosys_pep-l	ecoli_3-ecoli_1	1.0477061589093799e-18	0.9999999995374559	1
Biognosys_pep-l	ecoli_7-ecoli_1	1.1570271616457523e-18	0.9999999994891926	1
Biognosys_pep-l	ecoli_3-ecoli_2	1.849237797897552e-18	0.9999999991835935	1
Biognosys_pep-l	ecoli_7-ecoli_2	1.9585588006339245e-18	0.9999999991353301	1
Biognosys_pep-l	ecoli_7-ecoli_3	1.0932100273637246e-19	0.9999999999517366	1
C1P612	ecoli_2-ecoli_1	-0.071251889127136675	0.5949445962355285	1
C1P612	ecoli_3-ecoli_1	-0.26308555040419146	0.07926547536257668	0.3098747964479458
C1P612	ecoli_7-ecoli_1	-0.1422213333290171	0.30325952061399464	1
C1P612	ecoli_3-ecoli_2	-0.19183366127705478	0.17785386609486314	0.5055744416909815
C1P612	ecoli_7-ecoli_2	-0.07096944420188041	0.59637421793212	1
C1P612	ecoli_7-ecoli_3	0.12086421707517439	0.3764339370439149	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_2-ecoli_1	-4.8516755637244904e-24	0.9999999999999845	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_3-ecoli_1	-1.8913454328389546e-22	0.9999999999993939	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_7-ecoli_1	9.157815276014131e-22	0.9999999999970653	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_3-ecoli_2	-1.8428286772017097e-22	0.9999999999994095	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_7-ecoli_2	9.206332031651375e-22	0.9999999999970498	1
C4AMC7, Q6VEQ5, Q9NQA3	ecoli_7-ecoli_3	1.1049160708853086e-21	0.9999999999964593	1
C9J202, Q9BT22	ecoli_2-ecoli_1	6.34747694115984e-15	0.999999898056596	1
C9J202, Q9BT22	ecoli_3-ecoli_1	-1.3365436790159745e-14	0.9999997853449274	1
C9J202, Q9BT22	ecoli_7-ecoli_1	-3.982046797206612e-15	0.9999999360464938	1
C9J202, Q9BT22	ecoli_3-ecoli_2	-1.9712913731319584e-14	0.9999996834015233	1
C9J202, Q9BT22	ecoli_7-ecoli_2	-1.0329523738366453e-14	0.9999998341030898	1
C9J202, Q9BT22	ecoli_7-ecoli_3	9.383389992953131e-15	0.9999998492984337	1
C9JJ37	ecoli_2-ecoli_1	-0.20441764998048972	0.08979684293626312	1
C9JJ37	ecoli_3-ecoli_1	-0.3248559999960125	0.01850911418788707	0.1167297721778982
C9JJ37	ecoli_7-ecoli_1	0.1565498687172402	0.1723758726056199	1
C9JJ37	ecoli_3-ecoli_2	-0.12043835001552278	0.2781695850837081	0.6915647842258669
C9JJ37	ecoli_7-ecoli_2	0.3609675186977299	0.011963879626080849	0.3681544428247019
C9JJ37	ecoli_7-ecoli_3	0.4814058687132527	0.0032136134728890584	0.08487720290159924
C9JLW8	ecoli_2-ecoli_1	0.3494569254089786	0.018223339719800873	1
C9JLW8	ecoli_3-ecoli_1	-0.23772910769363897	0.07071471643379314	0.2831114182938647
C9JLW8	ecoli_7-ecoli_1	-0.043459376133088895	0.7014097137981793	1
C9JLW8	ecoli_3-ecoli_2	-0.5871860331026175	0.0017037608221225173	0.020854777276253764
C9JLW8	ecoli_7-ecoli_2	-0.39291630154206747	0.011197644162965172	0.3681544428247019
C9JLW8	ecoli_7-ecoli_3	0.19426973156055008	0.12291116890483446	0.531667773008388
C9JRZ8, P15121	ecoli_2-ecoli_1	-4.500413763611492e-15	0.9999998587543425	1
C9JRZ8, P15121	ecoli_3-ecoli_1	-8.033917666144081e-15	0.9999997478551879	1
C9JRZ8, P15121	ecoli_7-ecoli_1	-8.791860778793088e-15	0.9999997240671143	1
C9JRZ8, P15121	ecoli_3-ecoli_2	-3.5335039025325886e-15	0.9999998891008454	1
C9JRZ8, P15121	ecoli_7-ecoli_2	-4.291447015181596e-15	0.9999998653127719	1
C9JRZ8, P15121	ecoli_7-ecoli_3	-7.579431126490072e-16	0.9999999762119265	1
E9PAV3, Q13765	ecoli_2-ecoli_1	0	1	1
E9PAV3, Q13765	ecoli_3-ecoli_1	0	1	1
E9PAV3, Q13765	ecoli_7-ecoli_1	0	1	1
E9PAV3, Q13765	ecoli_3-ecoli_2	0	1	1
E9PAV3, Q13765	ecoli_7-ecoli_2	0	1	1
E9PAV3, Q13765	ecoli_7-ecoli_3	0	1	1
L0R6Q1	ecoli_2-ecoli_1	2.4294777580336e-14	0.9999998231293383	1
L0R6Q1	ecoli_3-ecoli_1	-5.1650907701477294e-14	0.9999996239714403	1
L0R6Q1	ecoli_7-ecoli_1	-6.836371988000244e-14	0.9999995022989475	1
L0R6Q1	ecoli_3-ecoli_2	-7.59456852818133e-14	0.9999994471007785	1
L0R6Q1	ecoli_7-ecoli_2	-9.265849746033845e-14	0.9999993254282857	1
L0R6Q1	ecoli_7-ecoli_3	-1.671281217852515e-14	0.9999998783275073	1
O00116	ecoli_2-ecoli_1	0.03347180897685999	0.5625529420850108	1
O00116	ecoli_3-ecoli_1	0.002061543850047237	0.9712247357340642	1
O00116	ecoli_7-ecoli_1	-0.026640709062978874	0.6435167496836983	1
O00116	ecoli_3-ecoli_2	-0.031410265126812754	0.5863598513387606	1
O00116	ecoli_7-ecoli_2	-0.060112518039838865	0.3099559236642876	1
O00116	ecoli_7-ecoli_3	-0.02870225291302611	0.6184671716357492	1
O00139	ecoli_2-ecoli_1	0	1	1
O00139	ecoli_3-ecoli_1	0	1	1
O00139	ecoli_7-ecoli_1	0	1	1
O00139	ecoli_3-ecoli_2	0	1	1
O00139	ecoli_7-ecoli_2	0	1	1
O00139	ecoli_7-ecoli_3	0	1	1
O00148	ecoli_2-ecoli_1	3.468143165492403e-15	0.9999998961305032	1
O00148	ecoli_3-ecoli_1	-6.299571811417387e-16	0.9999999811330351	1
O00148	ecoli_7-ecoli_1	1.8694634638532775e-15	0.9999999440103191	1
O00148	ecoli_3-ecoli_2	-4.098100346634141e-15	0.9999998772635383	1
O00148	ecoli_7-ecoli_2	-1.5986797016391254e-15	0.9999999521201841	1
O00148	ecoli_7-ecoli_3	2.499420644995016e-15	0.9999999251433542	1
O00151	ecoli_2-ecoli_1	-3.930438409397137e-18	0.999999995960958	1
O00151	ecoli_3-ecoli_1	-3.4494169929055224e-18	0.9999999964552708	1
O00151	ecoli_7-ecoli_1	1.811107157479798e-18	0.9999999981388494	1
O00151	ecoli_3-ecoli_2	4.810214164916143e-19	0.9999999995056873	1
O00151	ecoli_7-ecoli_2	5.741545566876934e-18	0.9999999940998074	1
O00151	ecoli_7-ecoli_3	5.26052415038532e-18	0.9999999945941201	1
O00154	ecoli_2-ecoli_1	7.054796504865343e-20	0.9999999999468183	1
O00154	ecoli_3-ecoli_1	-7.81458301909835e-18	0.9999999941090826	1
O00154	ecoli_7-ecoli_1	-2.2410467526211326e-18	0.9999999983106174	1
O00154	ecoli_3-ecoli_2	-7.885130984147002e-18	0.999999994055901	1
O00154	ecoli_7-ecoli_2	-2.311594717669786e-18	0.9999999982574357	1
O00154	ecoli_7-ecoli_3	5.573536266477217e-18	0.9999999957984653	1
O00159	ecoli_2-ecoli_1	1.3601220247434707e-18	0.9999999992038815	1
O00159	ecoli_3-ecoli_1	2.2710480954935718e-17	0.9999999867069043	1
O00159	ecoli_7-ecoli_1	2.1134296095590493e-17	0.9999999876294905	1
O00159	ecoli_3-ecoli_2	2.1350358930192247e-17	0.9999999875030228	1
O00159	ecoli_7-ecoli_2	1.9774174070847023e-17	0.9999999884256089	1
O00159	ecoli_7-ecoli_3	-1.5761848593452244e-18	0.9999999990774138	1
O00161	ecoli_2-ecoli_1	-0.128333101520787	0.3143715406648574	1
O00161	ecoli_3-ecoli_1	0.7728907542565707	6.648321599700733e-4	0.021316010718939318
O00161	ecoli_7-ecoli_1	0.22489180458308713	0.10367311551438775	1
O00161	ecoli_3-ecoli_2	0.9012238557773578	2.965164158597172e-4	0.011257572398741804
O00161	ecoli_7-ecoli_2	0.35322490610387414	0.024189497428770818	0.43053293841765206
O00161	ecoli_7-ecoli_3	-0.5479989496734836	0.0036726738660749505	0.09029097536169509
O00165	ecoli_2-ecoli_1	0	1	1
O00165	ecoli_3-ecoli_1	0	1	1
O00165	ecoli_7-ecoli_1	0	1	1
O00165	ecoli_3-ecoli_2	0	1	1
O00165	ecoli_7-ecoli_2	0	1	1
O00165	ecoli_7-ecoli_3	0	1	1
O00170	ecoli_2-ecoli_1	-0.6990645695157947	0.052770959506494186	1
O00170	ecoli_3-ecoli_1	1.2411536385142903	0.005482124921906875	0.05441969299797406
O00170	ecoli_7-ecoli_1	-0.15991700911611373	0.5991620865317815	1
O00170	ecoli_3-ecoli_2	1.940218208030085	6.086582024782184e-4	0.013109561284146243
O00170	ecoli_7-ecoli_2	0.5391475603996809	0.11197877428703473	0.7262045306530535
O00170	ecoli_7-ecoli_3	-1.401070647630404	0.0031090021499747505	0.0835893392418361
O00178	ecoli_2-ecoli_1	0.013872547247444014	0.8509010285607612	1
O00178	ecoli_3-ecoli_1	-0.0804950464813717	0.2944269756041578	0.7651954379260084
O00178	ecoli_7-ecoli_1	0.025171787527836234	0.7338063410167374	1
O00178	ecoli_3-ecoli_2	-0.0943675937288157	0.22546703770042095	0.5972683821333198
O00178	ecoli_7-ecoli_2	0.011299240280392218	0.8782657986763462	1
O00178	ecoli_7-ecoli_3	0.10566683400920793	0.18009693325839285	0.6698333467772724
O00186	ecoli_2-ecoli_1	-1.3997889999536353e-20	0.9999999999752545	1
O00186	ecoli_3-ecoli_1	2.7472063617354684e-20	0.9999999999514346	1
O00186	ecoli_7-ecoli_1	2.731851237079731e-19	0.9999999995170605	1
O00186	ecoli_3-ecoli_2	4.1469953616891037e-20	0.999999999926689	1
O00186	ecoli_7-ecoli_2	2.871830137075094e-19	0.999999999492315	1
O00186	ecoli_7-ecoli_3	2.457130600906184e-19	0.9999999995656259	1
O00193	ecoli_2-ecoli_1	7.250728758022846e-20	0.9999999999064144	1
O00193	ecoli_3-ecoli_1	-6.261593590985218e-21	0.9999999999919181	1
O00193	ecoli_7-ecoli_1	8.251672057479943e-21	0.9999999999893495	1
O00193	ecoli_3-ecoli_2	-7.876888117121368e-20	0.9999999998983327	1
O00193	ecoli_7-ecoli_2	-6.425561552274853e-20	0.999999999917065	1
O00193	ecoli_7-ecoli_3	1.4513265648465163e-20	0.9999999999812677	1
O00217	ecoli_2-ecoli_1	5.3762266175926486e-20	0.9999999999201061	1
O00217	ecoli_3-ecoli_1	-1.080214457177206e-19	0.9999999998394737	1
O00217	ecoli_7-ecoli_1	3.2303808341067155e-19	0.9999999995199462	1
O00217	ecoli_3-ecoli_2	-1.6178371189364708e-19	0.9999999997595799	1
O00217	ecoli_7-ecoli_2	2.6927581723474503e-19	0.9999999995998401	1
O00217	ecoli_7-ecoli_3	4.3105952912839213e-19	0.99999999935942	1
O00231	ecoli_2-ecoli_1	0	1	1
O00231	ecoli_3-ecoli_1	0	1	1
O00231	ecoli_7-ecoli_1	0	1	1
O00231	ecoli_3-ecoli_2	0	1	1
O00231	ecoli_7-ecoli_2	0	1	1
O00231	ecoli_7-ecoli_3	0	1	1
O00232	ecoli_2-ecoli_1	0.007136539314733112	0.9291469362540239	1
O00232	ecoli_3-ecoli_1	-0.11534469809402279	0.1798525169813406	0.5478659552610946
O00232	ecoli_7-ecoli_1	-0.0780675456149468	0.34687318887753843	1
O00232	ecoli_3-ecoli_2	-0.12248123740875588	0.1576249890129339	0.46456867654916
O00232	ecoli_7-ecoli_2	-0.08520408492967992	0.30750339464339443	1
O00232	ecoli_7-ecoli_3	0.037277152479075974	0.6448883836423016	1
O00233	ecoli_2-ecoli_1	0.06316143948597916	0.4789115984425586	1
O00233	ecoli_3-ecoli_1	-0.22040420153937737	0.03872955481908065	0.19360459733417795
O00233	ecoli_7-ecoli_1	-0.20714221129956434	0.04796831859252554	0.9958852099104064
O00233	ecoli_3-ecoli_2	-0.28356564102535653	0.014615918359443272	0.08982073285364316
O00233	ecoli_7-ecoli_2	-0.27030365078554347	0.017813692332051326	0.41599392557151854
O00233	ecoli_7-ecoli_3	0.013261990239813046	0.8792785479314619	1
O00255	ecoli_2-ecoli_1	-0.04488416690026522	0.5416692434116566	1
O00255	ecoli_3-ecoli_1	-0.12480120838502706	0.11973857729340795	0.4123715672685417
O00255	ecoli_7-ecoli_1	-0.1437458931220422	0.08115495133767177	1
O00255	ecoli_3-ecoli_2	-0.07991704148476184	0.2920106976574582	0.7203788136043021
O00255	ecoli_7-ecoli_2	-0.09886172622177697	0.20219148479209542	0.9447549982829819
O00255	ecoli_7-ecoli_3	-0.018944684737015133	0.7942181995022836	1
O00264	ecoli_2-ecoli_1	1.6528078564165165e-21	0.9999999999877691	1
O00264	ecoli_3-ecoli_1	-4.491731830191113e-22	0.9999999999966761	1
O00264	ecoli_7-ecoli_1	1.1584588413456848e-21	0.9999999999914273	1
O00264	ecoli_3-ecoli_2	-2.101981039435628e-21	0.9999999999844451	1
O00264	ecoli_7-ecoli_2	-4.943490150708317e-22	0.9999999999963418	1
O00264	ecoli_7-ecoli_3	1.6076320243647961e-21	0.9999999999881034	1
O00267	ecoli_2-ecoli_1	0.0399061243154438	0.577572291689559	1
O00267	ecoli_3-ecoli_1	-0.06987529613227929	0.340834517822553	0.8518963087604947
O00267	ecoli_7-ecoli_1	-0.06889538566141955	0.3471970936660404	1
O00267	ecoli_3-ecoli_2	-0.10978142044772307	0.15281835068677063	0.4542974194271615
O00267	ecoli_7-ecoli_2	-0.10880150997686333	0.1559898332498897	0.8371143027458152
O00267	ecoli_7-ecoli_3	9.799104708597406e-4	0.9889561123927049	1
O00273	ecoli_2-ecoli_1	0.042267913541187474	0.3888397889495645	1
O00273	ecoli_3-ecoli_1	0.03500483217512609	0.47194683565263673	1
O00273	ecoli_7-ecoli_1	0.0424540490687758	0.3868585725194925	1
O00273	ecoli_3-ecoli_2	-0.007263081366061391	0.8793111822208954	1
O00273	ecoli_7-ecoli_2	1.8613552758831725e-4	0.9968926705282091	1
O00273	ecoli_7-ecoli_3	0.007449216893649708	0.8762479099582721	1
O00291	ecoli_2-ecoli_1	1.3219183892415391e-15	0.9999999411061562	1
O00291	ecoli_3-ecoli_1	2.3380619627554557e-15	0.9999998958351308	1
O00291	ecoli_7-ecoli_1	-1.4366650202067272e-15	0.9999999359939872	1
O00291	ecoli_3-ecoli_2	1.0161435735139165e-15	0.9999999547289746	1
O00291	ecoli_7-ecoli_2	-2.758583409448266e-15	0.9999998771001434	1
O00291	ecoli_7-ecoli_3	-3.7747269829621824e-15	0.999999831829118	1
O00292, O75610, P23381	ecoli_2-ecoli_1	0.007936559059015195	0.9143601603282612	1
O00292, O75610, P23381	ecoli_3-ecoli_1	-0.02115139821033581	0.7749185660840814	1
O00292, O75610, P23381	ecoli_7-ecoli_1	0.03437409920485032	0.6435775656060956	1
O00292, O75610, P23381	ecoli_3-ecoli_2	-0.029087957269351004	0.6948236171182391	1
O00292, O75610, P23381	ecoli_7-ecoli_2	0.02643754014583513	0.7211818344437535	1
O00292, O75610, P23381	ecoli_7-ecoli_3	0.055525497415186136	0.4597189836889153	1
O00299	ecoli_2-ecoli_1	4.722089776623114e-18	0.9999999965651114	1
O00299	ecoli_3-ecoli_1	5.104151661887825e-18	0.9999999962871962	1
O00299	ecoli_7-ecoli_1	-2.3151860793694663e-18	0.9999999983159138	1
O00299	ecoli_3-ecoli_2	3.8206188526471126e-19	0.999999999722085	1
O00299	ecoli_7-ecoli_2	-7.03727585599258e-18	0.9999999948810251	1
O00299	ecoli_7-ecoli_3	-7.419337741257292e-18	0.99999999460311	1
O00303	ecoli_2-ecoli_1	2.213924067889265e-17	0.9999999990983683	1
O00303	ecoli_3-ecoli_1	-4.4600333755683484e-15	0.9999998183629213	1
O00303	ecoli_7-ecoli_1	-2.705379251034598e-15	0.9999998898220837	1
O00303	ecoli_3-ecoli_2	-4.482172616247241e-15	0.9999998174612896	1
O00303	ecoli_7-ecoli_2	-2.7275184917134908e-15	0.999999888920452	1
O00303	ecoli_7-ecoli_3	1.7546541245337503e-15	0.9999999285408376	1
O00330	ecoli_2-ecoli_1	-6.994202413394442e-18	0.9999999921827684	1
O00330	ecoli_3-ecoli_1	-5.304910305219934e-18	0.9999999940708446	1
O00330	ecoli_7-ecoli_1	-3.3394875511272094e-18	0.9999999962675448	1
O00330	ecoli_3-ecoli_2	1.6892921081745088e-18	0.9999999981119236	1
O00330	ecoli_7-ecoli_2	3.654714862267234e-18	0.9999999959152237	1
O00330	ecoli_7-ecoli_3	1.9654227540927248e-18	0.9999999978033	1
O00408, P35268, P39902	ecoli_2-ecoli_1	6.7993560844393794e-18	0.9999999982208021	1
O00408, P35268, P39902	ecoli_3-ecoli_1	-4.268273886780886e-17	0.999999988831143	1
O00408, P35268, P39902	ecoli_7-ecoli_1	-8.066783122779969e-18	0.9999999978891526	1
O00408, P35268, P39902	ecoli_3-ecoli_2	-4.948209495224824e-17	0.9999999870519451	1
O00408, P35268, P39902	ecoli_7-ecoli_2	-1.486613920721935e-17	0.9999999961099548	1
O00408, P35268, P39902	ecoli_7-ecoli_3	3.4615955745028894e-17	0.9999999909419903	1
O00410	ecoli_2-ecoli_1	0.040898268862492995	0.4094247317257408	1
O00410	ecoli_3-ecoli_1	-0.0031826670058307718	0.9475876605989806	1
O00410	ecoli_7-ecoli_1	9.950401899589609e-4	0.9836007452216047	1
O00410	ecoli_3-ecoli_2	-0.04408093586832377	0.3757127716571249	0.864062226398316
O00410	ecoli_7-ecoli_2	-0.039903228672534034	0.42039990107142977	1
O00410	ecoli_7-ecoli_3	0.004177707195789733	0.9312445397621788	1
O00411	ecoli_2-ecoli_1	0.04239459132182377	0.5716338089574391	1
O00411	ecoli_3-ecoli_1	-0.06716782024114243	0.37818953314853454	0.912211870165696
O00411	ecoli_7-ecoli_1	-0.0019979624198261277	0.978483552102534	1
O00411	ecoli_3-ecoli_2	-0.1095624115629662	0.16814197366291367	0.4872419417916256
O00411	ecoli_7-ecoli_2	-0.044392553741649896	0.5540838660735878	1
O00411	ecoli_7-ecoli_3	0.06516985782131629	0.3917815890850056	1
O00422	ecoli_2-ecoli_1	0	1	1
O00422	ecoli_3-ecoli_1	0	1	1
O00422	ecoli_7-ecoli_1	0	1	1
O00422	ecoli_3-ecoli_2	0	1	1
O00422	ecoli_7-ecoli_2	0	1	1
O00422	ecoli_7-ecoli_3	0	1	1
O00425	ecoli_2-ecoli_1	-3.5186172322117383e-16	0.999999979597094	1
O00425	ecoli_3-ecoli_1	-2.3918663334687833e-15	0.9999998613062443	1
O00425	ecoli_7-ecoli_1	3.1601577197220396e-16	0.9999999816756423	1
O00425	ecoli_3-ecoli_2	-2.0400046102476092e-15	0.9999998817091502	1
O00425	ecoli_7-ecoli_2	6.678774951933778e-16	0.9999999612727364	1
O00425	ecoli_7-ecoli_3	2.7078821054409872e-15	0.9999998429818866	1
O00429	ecoli_2-ecoli_1	-0.16703736827147503	0.18634959617831695	1
O00429	ecoli_3-ecoli_1	-0.06860575912579094	0.5674537277608962	1
O00429	ecoli_7-ecoli_1	-0.03873526540673794	0.7448555802464774	1
O00429	ecoli_3-ecoli_2	0.09843160914568409	0.41758368083619324	0.9302709548215543
O00429	ecoli_7-ecoli_2	0.1283021028647371	0.2982014524118441	1
O00429	ecoli_7-ecoli_3	0.029870493719052996	0.80155148209463	1
O00442	ecoli_2-ecoli_1	-0.14349110543494303	0.17571728585158983	1
O00442	ecoli_3-ecoli_1	0.3614477447293288	0.008480722512771351	0.0688169372364899
O00442	ecoli_7-ecoli_1	-0.03182240284152618	0.7448250108578454	1
O00442	ecoli_3-ecoli_2	0.5049388501642718	0.001729929766500518	0.021002941338542875
O00442	ecoli_7-ecoli_2	0.11166870259341684	0.2771320911189848	1
O00442	ecoli_7-ecoli_3	-0.393270147570855	0.005789671891284442	0.10764288278237626
O00458	ecoli_2-ecoli_1	-2.532998065777896e-17	0.9999999958070749	1
O00458	ecoli_3-ecoli_1	1.5001197456673794e-17	0.9999999975168201	1
O00458	ecoli_7-ecoli_1	7.257200339253819e-17	0.9999999879870034	1
O00458	ecoli_3-ecoli_2	4.0331178114452755e-17	0.9999999933238952	1
